customer_id,recency,frequency,monetary,segment
20126,431,2,751.28,At Risk
20127,252,3,3425.2,Loyal
20128,294,2,1193.84,Potential
20129,450,2,2095.1,Potential
20130,328,1,593.68,At Risk
20132,567,1,399.2,At Risk
20133,61,3,4014.96,Loyal
20134,375,2,1536.57,Potential
20135,778,2,2224.2400000000002,Potential
20138,108,3,2531.12,Potential
20139,632,1,1045.59,Potential
20142,426,1,1111.89,Potential
20143,87,3,1775.88,Potential
20144,788,1,479.8,At Risk
20145,375,1,2287.5,Potential
20146,475,2,1759.96,Potential
20147,861,1,2221.9,Potential
20149,312,1,183.0,At Risk
20150,124,2,1074.07,Potential
20151,474,1,1293.96,Potential
20152,479,3,2152.42,Potential
20153,96,4,1036.49,Potential
20155,655,3,5344.76,VIP
20156,29,3,4025.66,Loyal
20157,565,1,2178.8,Potential
20158,672,1,36.72,At Risk
20159,334,4,10057.3,VIP
20160,683,1,2854.08,Potential
20161,117,1,2197.0,Potential
20165,283,1,1214.44,Potential
20166,189,1,314.62,At Risk
20169,737,1,1027.12,Potential
20170,517,2,2016.02,Potential
20171,788,1,19.53,At Risk
20172,316,3,6242.27,VIP
20173,214,2,245.22,At Risk
20174,55,2,1705.21,Potential
20175,288,2,1421.8000000000002,Potential
20176,136,3,3921.3200000000006,Loyal
20177,140,2,3341.38,Loyal
20178,874,1,408.26,At Risk
20179,7,2,1088.49,Potential
20181,831,2,802.81,At Risk
20183,259,3,4621.85,Loyal
20184,129,3,3984.74,Loyal
20185,534,1,1259.28,Potential
20186,32,4,2609.33,Potential
20187,154,2,700.6800000000001,At Risk
20188,379,1,2504.55,Potential
20190,425,1,64.55,At Risk
20192,179,2,1479.08,Potential
20193,140,1,15.18,At Risk
20194,375,2,3090.2799999999997,Loyal
20196,70,4,5838.83,VIP
20197,477,1,326.1,At Risk
20198,411,1,1500.32,Potential
20199,609,3,3271.32,Loyal
20200,239,1,1349.92,Potential
20201,690,1,376.6,At Risk
20202,269,1,807.56,At Risk
20203,158,1,1657.08,Potential
20205,148,1,2674.8,Potential
20206,636,1,805.3,At Risk
20207,527,2,1711.51,Potential
20208,490,1,156.66,At Risk
20209,145,2,2203.79,Potential
20210,455,1,311.47,At Risk
20211,312,3,1496.17,Potential
20212,51,2,2808.52,Potential
20215,160,1,3007.88,Loyal
20217,371,2,931.6600000000001,At Risk
20218,283,3,1308.17,Potential
20219,374,2,3382.64,Loyal
20220,850,1,182.52,At Risk
20223,20,2,1146.33,Potential
20225,220,4,3759.96,Loyal
20226,141,1,252.06,At Risk
20227,393,2,3273.6,Loyal
20228,804,1,876.84,At Risk
20229,26,2,1212.39,Potential
20230,215,2,960.6600000000001,At Risk
20231,466,1,1798.32,Potential
20232,315,2,877.4300000000001,At Risk
20233,461,3,988.28,At Risk
20234,308,1,135.84,At Risk
20235,318,2,1234.58,Potential
20236,71,3,1890.5300000000002,Potential
20241,50,2,1902.75,Potential
20242,578,1,1571.56,Potential
20244,588,1,895.04,At Risk
20245,768,1,2848.0,Potential
20247,673,1,111.27,At Risk
20248,282,1,152.42,At Risk
20249,274,3,2562.67,Potential
20250,79,1,272.03,At Risk
20251,155,2,4609.969999999999,Loyal
20252,520,1,1091.94,Potential
20253,580,1,1325.73,Potential
20255,477,2,394.71000000000004,At Risk
20257,226,4,1657.1,Potential
20258,150,4,4140.4,Loyal
20261,865,1,330.68,At Risk
20262,355,1,1206.12,Potential
20263,640,1,354.78,At Risk
20264,28,1,543.64,At Risk
20266,22,2,1510.5900000000001,Potential
20268,188,1,1010.06,Potential
20269,50,5,4510.589999999999,Loyal
20270,716,1,1504.35,Potential
20271,35,2,2802.88,Potential
20274,826,1,207.9,At Risk
20275,111,3,2636.42,Potential
20276,450,1,838.77,At Risk
20277,158,3,4087.51,Loyal
20278,667,1,745.46,At Risk
20279,346,1,1180.06,Potential
20280,386,3,2852.1,Potential
20281,414,1,422.12,At Risk
20282,159,1,1114.14,Potential
20283,677,1,912.9,At Risk
20284,173,1,279.09,At Risk
20285,808,1,2048.68,Potential
20286,188,3,4293.21,Loyal
20287,330,1,714.56,At Risk
20289,195,2,3163.15,Loyal
20290,107,2,1664.0700000000002,Potential
20291,134,1,1747.5,Potential
20292,101,3,1289.46,Potential
20294,512,1,2586.0,Potential
20295,447,3,2798.01,Potential
20296,227,3,3300.58,Loyal
20297,674,1,1326.65,Potential
20298,431,2,2067.0,Potential
20300,98,3,2328.65,Potential
20301,236,1,1666.3,Potential
20302,401,2,2035.43,Potential
20304,11,2,1815.4299999999998,Potential
20305,293,1,896.91,At Risk
20307,590,2,3514.14,Loyal
20308,560,1,86.5,At Risk
20309,220,1,556.02,At Risk
20310,378,1,1896.56,Potential
20311,7,2,4939.59,Loyal
20313,331,1,3361.25,Loyal
20314,334,2,1072.3,Potential
20315,105,2,3053.1499999999996,Loyal
20316,62,2,3436.63,Loyal
20317,334,2,1970.2200000000003,Potential
20318,811,2,784.9000000000001,At Risk
20319,331,2,1548.11,Potential
20320,126,2,1591.3400000000001,Potential
20321,485,3,2632.77,Potential
20322,582,1,62.03,At Risk
20323,145,2,647.6,At Risk
20325,343,4,1611.98,Potential
20326,854,1,1302.93,Potential
20327,480,1,484.98,At Risk
20328,809,1,2172.76,Potential
20329,246,1,1399.32,Potential
20331,345,2,2117.6,Potential
20332,274,2,2080.56,Potential
20333,349,2,1235.1200000000001,Potential
20334,113,1,176.3,At Risk
20335,522,2,1455.44,Potential
20336,156,2,931.78,At Risk
20338,493,1,490.19,At Risk
20339,368,2,1529.2800000000002,Potential
20341,691,1,1748.0,Potential
20342,684,1,555.88,At Risk
20343,715,1,84.34,At Risk
20344,394,4,2141.28,Potential
20345,607,1,23.34,At Risk
20346,267,1,3052.7,Loyal
20347,439,2,1518.97,Potential
20348,302,4,5203.27,VIP
20349,39,4,3459.77,Loyal
20350,150,3,4811.6900000000005,Loyal
20351,499,1,1381.36,Potential
20353,79,4,2974.5200000000004,Potential
20354,339,2,2357.01,Potential
20355,74,2,1758.24,Potential
20357,102,5,4745.8,Loyal
20358,819,1,342.87,At Risk
20359,196,1,512.36,At Risk
20361,674,1,1111.4,Potential
20363,78,2,2894.86,Potential
20364,749,1,1253.48,Potential
20366,264,1,835.78,At Risk
20367,296,1,1425.24,Potential
20368,724,1,1443.42,Potential
20369,885,1,1483.95,Potential
20370,869,1,594.8,At Risk
20371,46,2,2645.55,Potential
20374,471,1,2944.5,Potential
20375,46,3,3235.54,Loyal
20376,221,2,2745.8,Potential
20377,859,1,760.2,At Risk
20381,389,2,1119.79,Potential
20382,114,3,1243.5,Potential
20383,217,2,491.98,At Risk
20384,331,1,63.39,At Risk
20385,442,4,3137.5,Loyal
20386,18,3,1443.34,Potential
20387,6,1,425.87,At Risk
20388,273,3,1491.91,Potential
20389,253,1,1006.62,Potential
20390,353,1,1923.68,Potential
20391,682,2,611.0,At Risk
20392,742,1,421.8,At Risk
20394,571,3,3107.88,Loyal
20395,342,1,1856.6,Potential
20396,113,3,2418.4100000000003,Potential
20397,459,5,5065.18,VIP
20398,888,1,1028.9,Potential
20400,780,1,297.38,At Risk
20401,254,5,4218.530000000001,Loyal
20402,617,1,1073.28,Potential
20403,15,2,2838.02,Potential
20404,201,2,847.68,At Risk
20405,80,1,370.98,At Risk
20409,286,2,1504.74,Potential
20410,35,2,2503.0,Potential
20411,630,1,3128.55,Loyal
20412,147,2,3417.1800000000003,Loyal
20413,594,2,1922.0,Potential
20414,379,5,4657.08,Loyal
20415,243,1,142.86,At Risk
20416,421,1,1754.08,Potential
20417,58,2,3550.03,Loyal
20419,319,1,2186.82,Potential
20420,27,5,2476.98,Potential
20421,812,2,250.14999999999998,At Risk
20422,356,2,1188.27,Potential
20423,145,3,1720.91,Potential
20425,860,1,704.88,At Risk
20426,26,2,2514.6,Potential
20428,129,2,2754.26,Potential
20429,611,3,1926.8500000000001,Potential
20430,478,2,2501.7599999999998,Potential
20432,280,2,2450.76,Potential
20433,133,2,913.56,At Risk
20434,223,1,730.28,At Risk
20436,715,1,882.87,At Risk
20437,99,2,1092.21,Potential
20438,217,3,2593.04,Potential
20439,206,1,498.08,At Risk
20440,5,3,766.0,At Risk
20441,815,1,721.2,At Risk
20442,84,1,1608.72,Potential
20444,202,4,2900.6400000000003,Potential
20445,861,1,20.01,At Risk
20446,19,2,2272.2799999999997,Potential
20448,632,1,170.16,At Risk
20449,703,1,689.68,At Risk
20450,898,1,473.68,At Risk
20451,307,1,951.5,At Risk
20452,377,1,1398.55,Potential
20453,132,2,1294.44,Potential
20454,310,1,2090.68,Potential
20455,113,1,1840.32,Potential
20456,169,2,657.41,At Risk
20457,48,2,3716.29,Loyal
20458,345,2,1124.71,Potential
20459,425,3,3318.8,Loyal
20460,18,1,2262.0,Potential
20461,134,2,1946.7600000000002,Potential
20462,490,1,1339.08,Potential
20464,780,1,561.52,At Risk
20465,153,1,119.21,At Risk
20466,146,1,1467.0,Potential
20467,68,1,668.45,At Risk
20468,478,2,1164.68,Potential
20469,120,3,1437.59,Potential
20470,90,1,2244.05,Potential
20471,124,1,222.14,At Risk
20473,53,1,258.99,At Risk
20475,323,1,920.78,At Risk
20476,93,4,6847.4400000000005,VIP
20477,139,2,222.17,At Risk
20478,94,3,2413.7200000000003,Potential
20479,321,2,2642.08,Potential
20480,827,1,2964.35,Potential
20481,161,2,4282.360000000001,Loyal
20482,55,2,3662.45,Loyal
20483,36,3,4124.610000000001,Loyal
20485,273,1,1130.12,Potential
20487,422,3,1802.55,Potential
20488,232,1,1915.89,Potential
20489,611,2,673.6999999999999,At Risk
20490,223,3,4192.55,Loyal
20491,896,1,1166.18,Potential
20492,725,1,822.44,At Risk
20493,865,1,305.3,At Risk
20494,130,3,3722.5,Loyal
20495,280,4,5428.14,VIP
20496,412,3,2196.67,Potential
20497,219,1,1400.34,Potential
20498,201,3,1770.03,Potential
20499,67,2,2279.34,Potential
20500,384,2,2324.02,Potential
20502,206,3,2792.42,Potential
20503,25,1,1361.61,Potential
20504,222,1,321.32,At Risk
20505,342,4,4096.18,Loyal
20506,26,2,417.33,At Risk
20508,60,2,2411.0,Potential
20509,159,4,2834.82,Potential
20510,376,2,1573.04,Potential
20514,27,4,1340.8,Potential
20515,690,1,660.0,At Risk
20516,685,1,77.38,At Risk
20517,9,2,2931.24,Potential
20518,1,3,7071.1,VIP
20520,15,4,3386.1899999999996,Loyal
20521,577,1,1865.45,Potential
20522,58,3,4968.7,Loyal
20523,29,1,1048.08,Potential
20524,299,2,362.71000000000004,At Risk
20525,79,3,1097.32,Potential
20526,92,1,695.61,At Risk
20527,377,1,787.32,At Risk
20530,341,2,2908.0499999999997,Potential
20531,268,2,1649.04,Potential
20532,350,2,2282.56,Potential
20533,57,2,1941.4,Potential
20534,200,1,1167.69,Potential
20535,316,3,4905.139999999999,Loyal
20536,411,1,796.08,At Risk
20537,330,3,2069.7,Potential
20538,269,1,433.48,At Risk
20539,117,2,2597.92,Potential
20540,655,1,1945.4,Potential
20541,49,3,3710.95,Loyal
20542,463,1,648.0,At Risk
20544,163,3,7182.5599999999995,VIP
20545,804,1,260.5,At Risk
20546,344,2,1795.09,Potential
20547,224,2,3028.88,Loyal
20548,0,1,28.6,At Risk
20549,227,3,6531.3,VIP
20551,371,2,1428.82,Potential
20552,238,5,7328.88,VIP
20553,174,1,740.0,At Risk
20554,665,1,1528.92,Potential
20556,1,2,3063.39,Loyal
20557,400,2,1022.76,Potential
20558,11,3,2363.6000000000004,Potential
20559,223,5,5795.51,VIP
20560,740,1,1100.68,Potential
20561,628,1,1975.6,Potential
20562,678,3,2709.73,Potential
20563,577,1,2969.5,Potential
20566,854,1,1270.7,Potential
20568,290,1,1051.24,Potential
20569,571,2,749.52,At Risk
20571,856,1,662.86,At Risk
20572,20,1,1945.32,Potential
20573,444,1,524.33,At Risk
20574,623,1,804.28,At Risk
20575,14,5,6235.24,VIP
20576,249,1,412.68,At Risk
20578,314,2,3648.01,Loyal
20579,176,1,1810.5,Potential
20580,205,2,801.66,At Risk
20581,212,2,3535.4500000000003,Loyal
20582,294,1,478.06,At Risk
20583,3,1,158.16,At Risk
20584,433,1,312.6,At Risk
20585,637,1,1371.78,Potential
20586,183,2,3054.8,Loyal
20587,251,3,3994.57,Loyal
20588,506,2,878.31,At Risk
20589,166,1,763.1,At Risk
20590,78,1,355.28,At Risk
20591,303,2,1193.5,Potential
20592,513,1,717.32,At Risk
20593,293,1,230.25,At Risk
20595,30,3,4709.67,Loyal
20596,579,2,1738.1200000000001,Potential
20597,558,1,174.59,At Risk
20598,688,2,2243.85,Potential
20600,859,1,232.36,At Risk
20601,7,4,3739.12,Loyal
20602,119,2,1049.52,Potential
20603,483,1,1367.4,Potential
20604,150,1,249.28,At Risk
20605,115,1,1176.69,Potential
20606,390,2,663.97,At Risk
20607,718,2,109.31,At Risk
20608,494,4,3776.29,Loyal
20609,805,1,1135.88,Potential
20610,861,1,110.3,At Risk
20611,282,2,1002.37,Potential
20612,641,1,1561.28,Potential
20613,423,2,2561.44,Potential
20614,557,2,1057.77,Potential
20615,30,1,489.83,At Risk
20616,179,1,1230.56,Potential
20617,78,2,1284.14,Potential
20618,884,1,1533.42,Potential
20619,639,2,4194.95,Loyal
20620,239,1,942.88,At Risk
20621,110,3,2744.38,Potential
20622,257,2,2007.6000000000001,Potential
20623,417,1,2779.85,Potential
20626,215,4,3682.98,Loyal
20628,899,1,1877.46,Potential
20629,767,1,2202.87,Potential
20631,844,1,820.75,At Risk
20632,263,2,2464.3,Potential
20633,446,1,741.12,At Risk
20634,517,1,323.04,At Risk
20635,753,1,1787.46,Potential
20636,21,4,5952.9400000000005,VIP
20637,164,4,6251.360000000001,VIP
20638,476,2,1986.02,Potential
20639,31,2,2332.19,Potential
20640,753,1,499.85,At Risk
20642,775,1,1761.0,Potential
20643,324,2,2520.7,Potential
20644,686,1,1535.95,Potential
20646,292,3,1336.8899999999999,Potential
20647,0,2,3074.65,Loyal
20648,143,1,838.66,At Risk
20650,653,1,1615.28,Potential
20651,616,2,760.59,At Risk
20652,161,1,1153.72,Potential
20653,175,1,1638.2,Potential
20655,767,1,608.4,At Risk
20656,135,2,2132.7999999999997,Potential
20657,195,2,3521.33,Loyal
20659,193,3,3984.5200000000004,Loyal
20660,53,2,2538.73,Potential
20661,692,1,146.2,At Risk
20662,785,1,153.7,At Risk
20663,225,4,4944.88,Loyal
20665,471,1,148.73,At Risk
20668,744,1,595.79,At Risk
20669,449,1,478.76,At Risk
20673,680,1,1970.08,Potential
20674,259,2,3679.0899999999997,Loyal
20675,17,2,1725.57,Potential
20677,567,1,1333.96,Potential
20678,235,1,95.88,At Risk
20679,732,1,1007.2,Potential
20680,158,1,424.81,At Risk
20681,337,3,1775.4899999999998,Potential
20682,33,3,2851.7999999999997,Potential
20683,50,2,2027.17,Potential
20684,123,1,109.28,At Risk
20685,147,2,1969.69,Potential
20686,257,2,1696.25,Potential
20687,18,2,4519.4400000000005,Loyal
20688,548,2,2021.0900000000001,Potential
20689,9,3,3321.11,Loyal
20690,19,2,367.65,At Risk
20691,133,4,2841.7200000000003,Potential
20692,764,3,3105.64,Loyal
20694,396,1,1311.96,Potential
20695,176,3,4562.96,Loyal
20698,428,3,4430.27,Loyal
20700,472,2,3376.47,Loyal
20701,348,2,447.23,At Risk
20703,817,1,1183.08,Potential
20704,204,1,1185.1,Potential
20705,243,2,1659.48,Potential
20707,180,2,2172.51,Potential
20708,299,2,3282.0499999999997,Loyal
20709,223,3,3211.92,Loyal
20710,667,2,2160.86,Potential
20711,310,2,2390.41,Potential
20713,565,3,4297.52,Loyal
20714,72,4,984.99,At Risk
20715,214,1,1302.48,Potential
20716,882,1,509.8,At Risk
20718,197,2,1551.48,Potential
20719,473,3,1045.54,Potential
20721,129,1,1703.73,Potential
20722,51,2,3333.9700000000003,Loyal
20724,383,1,2332.0,Potential
20725,45,2,1033.3799999999999,Potential
20726,567,2,3551.85,Loyal
20727,197,3,4180.94,Loyal
20730,334,2,1961.72,Potential
20732,698,2,1917.0,Potential
20733,264,1,2970.04,Potential
20734,456,3,3359.06,Loyal
20735,151,3,2751.63,Potential
20736,690,2,3729.0099999999998,Loyal
20737,206,2,1643.83,Potential
20738,340,3,2905.04,Potential
20741,116,2,3302.8999999999996,Loyal
20742,789,1,569.92,At Risk
20743,146,3,4213.03,Loyal
20746,31,2,1435.53,Potential
20747,260,2,989.1800000000001,At Risk
20748,413,1,1263.1,Potential
20749,520,2,2664.54,Potential
20750,128,1,920.9,At Risk
20751,522,1,2097.84,Potential
20752,212,1,643.24,At Risk
20753,687,4,3229.23,Loyal
20754,240,4,3688.58,Loyal
20755,310,1,517.86,At Risk
20756,396,1,1838.61,Potential
20758,651,2,1348.44,Potential
20759,834,1,2310.56,Potential
20760,395,1,655.84,At Risk
20761,605,2,334.14,At Risk
20763,52,2,1149.25,Potential
20764,677,2,2591.3199999999997,Potential
20767,420,2,3546.85,Loyal
20768,854,1,336.32,At Risk
20769,290,3,4593.88,Loyal
20771,572,1,501.39,At Risk
20772,488,1,1695.95,Potential
20773,608,1,179.68,At Risk
20774,790,1,1401.18,Potential
20775,56,2,3399.18,Loyal
20777,565,1,1852.7,Potential
20779,817,1,1113.51,Potential
20781,168,3,2360.08,Potential
20782,254,1,197.76,At Risk
20783,634,1,280.8,At Risk
20784,323,1,112.36,At Risk
20785,485,1,2364.56,Potential
20786,344,4,3857.25,Loyal
20787,361,1,195.1,At Risk
20788,492,2,455.46000000000004,At Risk
20789,254,2,1909.6,Potential
20790,712,1,875.65,At Risk
20792,262,4,3156.84,Loyal
20793,877,1,1934.96,Potential
20795,558,1,951.02,At Risk
20797,117,1,976.9,At Risk
20798,238,2,1192.17,Potential
20799,306,1,384.79,At Risk
20801,411,1,507.3,At Risk
20802,284,2,914.9100000000001,At Risk
20803,253,2,2695.05,Potential
20804,300,2,686.56,At Risk
20806,173,3,1301.83,Potential
20807,54,2,4055.5899999999997,Loyal
20809,429,1,862.0,At Risk
20810,253,1,935.22,At Risk
20811,53,3,2769.94,Potential
20812,525,1,1385.4,Potential
20814,191,4,8981.92,VIP
20818,856,1,1426.14,Potential
20819,103,4,5445.53,VIP
20820,56,2,4256.58,Loyal
20821,248,3,2407.0299999999997,Potential
20822,55,2,1954.52,Potential
20823,508,1,1140.8,Potential
20824,53,1,198.52,At Risk
20827,143,3,2471.1,Potential
20828,414,1,276.24,At Risk
20831,35,3,2914.03,Potential
20832,355,1,182.54,At Risk
20833,268,4,3956.3900000000003,Loyal
20834,230,2,1210.24,Potential
20836,897,1,1187.52,Potential
20837,849,1,548.5,At Risk
20838,333,1,250.68,At Risk
20839,134,5,5201.28,VIP
20840,176,2,638.75,At Risk
20841,857,1,652.2,At Risk
20842,548,2,2719.85,Potential
20845,683,2,1993.3999999999999,Potential
20846,330,3,693.17,At Risk
20847,563,2,435.18,At Risk
20850,286,2,4534.5,Loyal
20851,1,2,2921.84,Potential
20853,402,3,3266.05,Loyal
20854,506,1,59.03,At Risk
20855,651,1,1197.96,Potential
20857,490,2,2732.57,Potential
20858,106,3,3347.74,Loyal
20859,87,3,3046.28,Loyal
20860,0,2,1835.26,Potential
20862,96,2,3364.9700000000003,Loyal
20863,200,3,2805.2200000000003,Potential
20864,36,1,246.0,At Risk
20865,523,2,3280.1400000000003,Loyal
20866,269,2,2266.22,Potential
20868,730,1,691.69,At Risk
20870,79,2,1881.78,Potential
20871,174,2,92.99000000000001,At Risk
20872,327,2,2910.46,Potential
20873,238,2,2741.16,Potential
20875,96,3,3197.8,Loyal
20876,504,1,603.39,At Risk
20877,319,1,2042.3,Potential
20878,84,4,2763.21,Potential
20880,162,1,1681.28,Potential
20882,60,2,900.57,At Risk
20883,167,1,438.86,At Risk
20885,181,3,4006.4900000000002,Loyal
20887,148,2,2111.41,Potential
20889,381,1,1073.45,Potential
20891,406,2,4711.200000000001,Loyal
20892,183,3,4448.389999999999,Loyal
20893,63,1,357.9,At Risk
20895,160,3,1881.48,Potential
20896,361,1,793.32,At Risk
20897,483,2,2698.62,Potential
20900,36,3,3554.61,Loyal
20901,481,1,641.57,At Risk
20903,192,1,646.36,At Risk
20904,465,2,1189.65,Potential
20905,467,1,2333.0,Potential
20906,375,1,554.67,At Risk
20907,97,2,1612.44,Potential
20908,548,1,1074.95,Potential
20909,73,1,260.5,At Risk
20910,562,3,3510.52,Loyal
20911,245,3,1874.69,Potential
20913,283,2,2472.8900000000003,Potential
20914,649,2,1419.42,Potential
20915,289,2,759.88,At Risk
20917,48,1,1347.1,Potential
20918,697,1,493.65,At Risk
20919,820,1,1067.35,Potential
20921,249,2,1160.06,Potential
20923,115,1,1047.0,Potential
20924,251,3,2684.46,Potential
20927,106,1,1800.54,Potential
20928,555,1,1618.55,Potential
20931,7,4,2441.91,Potential
20932,561,1,448.74,At Risk
20933,13,1,3596.2,Loyal
20935,57,3,2181.7,Potential
20937,253,4,5709.89,VIP
20938,144,5,5193.48,VIP
20940,371,1,1660.16,Potential
20941,405,4,1771.5600000000002,Potential
20943,124,1,40.99,At Risk
20944,643,1,983.82,At Risk
20945,29,3,4146.37,Loyal
20946,821,1,1213.32,Potential
20948,66,4,4855.84,Loyal
20949,436,1,960.04,At Risk
20951,265,3,1304.8,Potential
20952,89,4,5887.39,VIP
20953,553,2,882.36,At Risk
20954,33,2,762.72,At Risk
20955,261,1,414.32,At Risk
20956,99,1,657.3,At Risk
20958,157,1,229.99,At Risk
20959,485,2,3279.36,Loyal
20961,759,1,1707.4,Potential
20962,50,3,425.82,At Risk
20964,484,1,2835.95,Potential
20965,74,3,1000.93,Potential
20966,341,1,620.3,At Risk
20968,602,2,2898.75,Potential
20969,220,1,1194.51,Potential
20970,357,2,4117.72,Loyal
20972,100,1,180.28,At Risk
20973,844,1,135.75,At Risk
20974,207,2,1484.6200000000001,Potential
20975,230,3,1026.74,Potential
20976,396,3,3530.92,Loyal
20977,66,2,3517.93,Loyal
20978,205,2,2197.2799999999997,Potential
20980,752,1,282.85,At Risk
20981,439,1,320.65,At Risk
20982,265,2,1795.68,Potential
20983,44,2,774.8299999999999,At Risk
20984,29,2,3591.86,Loyal
20985,189,3,6686.0,VIP
20986,85,2,2078.9700000000003,Potential
20987,710,2,2753.6000000000004,Potential
20988,25,6,7620.04,VIP
20989,511,2,2327.13,Potential
20990,813,3,2708.91,Potential
20991,260,3,1191.19,Potential
20992,682,1,474.0,At Risk
20994,325,2,1975.21,Potential
20995,14,3,2330.19,Potential
20996,876,1,1855.56,Potential
20997,157,3,2211.02,Potential
20999,534,1,392.5,At Risk
21000,491,1,955.6,At Risk
21001,25,1,3392.3,Loyal
21002,323,3,2656.17,Potential
21003,353,2,2851.55,Potential
21004,678,2,1811.44,Potential
21005,291,2,3141.05,Loyal
21007,583,2,736.1400000000001,At Risk
21008,480,4,4987.76,Loyal
21009,698,1,1416.8,Potential
21011,342,4,2807.58,Potential
21012,801,1,624.66,At Risk
21013,845,2,179.47000000000003,At Risk
21015,240,1,498.61,At Risk
21016,715,1,411.83,At Risk
21017,55,3,3041.1400000000003,Loyal
21018,785,1,968.56,At Risk
21019,353,1,136.52,At Risk
21020,123,3,2189.48,Potential
21021,289,3,3056.5199999999995,Loyal
21022,894,1,1734.66,Potential
21023,20,4,5274.68,VIP
21024,563,1,1512.96,Potential
